Country Name,Indicator Name,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Rwanda,GDP per capita (constant 2010 US$),400.281132184988,389.602095759025,371.008359161828,353.672885018956,366.055324918541,325.839715116079,190.333204522623,304.705457432648,290.922001018102,290.119803586105,305.928008033461,315.457507994111,337.631910732749,361.203235802755,401.608145338454,401.078741162426,419.976840444534,447.430534297204,475.86393530996,498.575287456315,539.558053530317,558.331541619061,583.861161777283,614.361603120993,651.23380629711,665.936530639405,690.394865804331,733.822850390664,758.870142887294,769.432794955634,815.050688012274,871.109890772384,821.785059617138,889.812042841873,940.406678889264
Samoa,GDP per capita (constant 2010 US$),2580.8453800578,2669.60636201827,2547.01968843056,2480.84137117607,2459.86980558756,2537.36777306333,2447.93768874267,2584.50478540396,2741.65744280817,2731.016164452,2762.45910213151,2794.54226032257,2908.18843177317,3097.48682122865,3253.26702161762,3408.05632385743,3501.44722191592,3722.96861044699,3787.22831885681,3783.67624181841,3891.48472763984,3842.5759179738,4046.58523091744,4166.40717326258,3975.01802248791,3943.15993927982,3933.41612783162,4048.46705675448,4329.72761073887,4346.50453044772,4277.3419561037,4421.29448449939,4223.58811344915,3855.56898744141,3564.43622669096
Sao Tome and Principe,GDP per capita (constant 2010 US$),,,,,,,,,,,,,,1068.80113603194,1078.29890868239,1137.92923859287,1148.78887590696,1194.60446908357,1268.7764540113,1283.08061507351,1330.42284176509,1331.15351343926,1388.70545774701,1419.34527550133,1434.03359555476,1473.34465607284,1540.11957091367,1571.4985399244,1608.88567800348,1643.47264158121,1665.39571641412,1676.39631287316,1695.17129168174,1692.43530980748,1676.02683335739
Saudi Arabia,GDP per capita (constant 2010 US$),16854.0302689296,16070.757765976,17758.8350422212,19627.5260256676,19669.5741978003,18786.9858276576,18356.0081516382,17887.2426845977,17865.8228025489,17584.5970464705,17621.2619603919,16524.6149786958,17018.6118875931,16402.6058902716,15561.4816118506,16916.5286773061,17868.4472814538,18295.4548505359,18075.6736166242,17700.2323473527,18095.467674474,17071.7314223485,17366.1904344757,18802.9378096541,19392.139829287,19526.1522225461,19905.9948365907,20442.3660631613,20508.1176491661,20028.2136481198,20096.552487567,19806.1154660443,18856.9138053997,19621.8919382452,21068.9975123027
Senegal,GDP per capita (constant 2010 US$),1041.98291331474,1052.58293198927,1015.03710674857,1012.70274094355,997.736645594368,983.912589372618,957.688033068557,984.824079922821,980.774521621729,987.407914074856,1021.94189646403,1061.28315688425,1076.89230453299,1096.89542163034,1071.45845070268,1103.90288697551,1126.63551246928,1145.70763622337,1142.29495626343,1144.06782291952,1155.55093100722,1155.992058703,1163.22758832986,1147.09296057125,1160.91753873722,1157.11512987978,1196.16430775301,1238.12639982031,1281.54612066997,1339.56800121954,1384.64207472079,1409.97082084872,1391.04695493568,1443.3259187467,1465.10574972957
"Serbia, FR(Serbia/Montenegro)",GDP per capita (constant 2010 US$),,,,,,,,2781.24634834135,2958.40012566404,3180.51332310152,3299.25947849267,2999.1686181672,3193.25900294056,3418.78954035622,3640.27502690207,3808.09410250362,4161.59520343493,4404.95987537627,4648.19702000642,4967.61971551375,5270.95832317372,5147.56897325867,5206.08676066596,5354.20042915943,5343.57882527263,5524.96786533256,5462.73477497385,5588.9794435877,5805.89806200667,5959.52130391171,6261.52570046486,6567.90805482597,6552.08439071824,7113.57524471935,7353.61357994742
Seychelles,GDP per capita (constant 2010 US$),7605.02673713512,8337.29402446724,8914.9969052251,9039.87564685548,9643.95038470531,10134.8817243057,9627.8311451272,9533.33784905079,10333.7421613725,11458.5488877978,11513.889969674,11501.2894337064,11883.9045043124,11603.8468259906,11390.9386374489,10842.3307191598,10572.355789446,11471.206611682,12291.7816139098,13314.6611756543,12665.2883430172,12302.8807100315,12503.0941165627,14056.8020670448,14352.5752124973,14266.584154336,14617.2015011563,14894.4857827096,15446.8134342704,15683.6907964471,16110.9852429799,16747.3432803379,15168.7795782587,15859.6786866104,17117.0256711597
Sierra Leone,GDP per capita (constant 2010 US$),562.939356938497,553.013167803125,549.574805432391,555.719368978289,458.075705909774,465.007500867029,453.916427558882,416.716134846028,421.759705381561,391.776520061736,394.742004433652,384.752685171399,400.598934284692,354.089391288994,423.340981615189,445.230359394452,458.446874049514,465.778404690118,475.157147312293,501.881016671066,515.983575153055,518.167904422153,537.378976443652,554.538642938214,622.256768199373,734.354168837521,748.928417330152,581.293411814954,603.408938039901,611.083994807401,617.529519430669,634.985615716206,608.338120204502,619.269223322176,627.163825579623
Singapore,GDP per capita (constant 2010 US$),20595.9751389187,22031.8971300219,23272.7000932159,24132.7153290621,24973.4311358112,27139.9524278985,29220.2727915476,30379.8991144598,31349.3171805131,32835.2518506082,31043.108180076,32557.0469904063,34890.0811365168,33597.8690808226,34598.8267483781,36709.7965038255,39856.6356222613,41798.4880834671,44159.4101820552,46178.8139470199,44601.5799302699,43331.8746638962,48752.0515441859,50713.5326393594,51679.352717333,53298.9728558286,54681.9336458253,55645.6068614606,56906.6325840043,59440.199713909,61276.9465931259,61386.2361505887,59175.8110412137,67175.8639994972,67359.7898784862
Slovak Republic,GDP per capita (constant 2010 US$),,,,,6654.90412722313,6755.5989457269,7146.60268298447,7542.11102831392,8024.38753090397,8484.2207773607,8818.21082633927,8799.88587594508,8914.59898415289,9221.521860824,9640.86530132502,10177.7214189548,10717.1731711207,11425.9001472696,12395.7521809663,13734.4555495321,14487.7065317766,13679.0844080915,14584.2606782101,14954.577975505,15126.0352987762,15205.3955780546,15600.3671671802,16390.8821748507,16687.9844571492,17151.652477668,17818.2341072167,18240.7209260966,17617.049313456,18513.0853425432,18875.7067497287
Slovenia,GDP per capita (constant 2010 US$),,,,,,,,13276.0730865709,13709.8774257127,14421.5753234248,14927.0344967417,15711.81638306,16240.6568860495,16736.6666048821,17301.9338072883,17803.3779818988,18567.5622059245,19239.3999078218,20280.1519045957,21574.7534360106,22296.7049968231,20428.1698595221,20612.5895305308,20746.988405299,20157.0052544663,19922.474290455,20453.8333877187,20890.1664304173,21541.176421949,22563.7589398118,23483.529124564,24125.3920363107,22928.7627401934,24744.841297261,26066.6913855906
Solomon Islands,GDP per capita (constant 2010 US$),1840.69069295722,1861.66068575786,1846.20855347859,1899.66378002123,2078.89387357111,2099.9515844015,2205.16071336741,2358.50091530363,2328.93448721481,2243.82488787056,2211.02032901384,2142.10747835991,1790.37375415648,1608.94123565136,1527.93026407749,1590.70567590567,1674.55116997299,1757.88964716099,1790.03357005158,1814.0496081403,1884.48601296778,1895.00980952744,2030.66048196034,2129.03211802131,2127.7020795212,2182.87689484183,2153.33551828523,2134.80542436874,2197.98818417618,2210.91151663256,2217.81728511053,2203.98340100178,2079.56036003971,2019.04648294779,1893.10430614178
South Africa,GDP per capita (constant 2010 US$),4851.23462621034,4803.64589074527,4643.22231499389,4479.85187058929,4294.90291742528,4269.70016355266,4330.71147687187,4392.07004112001,4511.64124389134,4565.21665824426,4531.29598669759,4588.7560281192,4735.66553181957,4820.64433895753,4953.7364473103,5052.90993956202,5233.86627685538,5458.23016635984,5708.82308621003,5954.16804814954,6074.94267195276,5910.78824576381,6018.23075370279,6130.97136731323,6194.99275876379,6263.10433363432,6252.31797718806,6204.92990145846,6185.74604725477,6233.18710776586,6250.99754447319,6189.28924468567,5726.26277496798,5947.88719861369,6018.52806685513
Spain,GDP per capita (constant 2010 US$),17482.0869882871,18297.2443971757,18969.8086426392,19403.3303796801,19487.9512119662,19187.1823103537,19551.1452944731,20001.790799896,20448.6014871574,21117.0185808291,21953.667519614,22846.7177460286,23937.9685518675,24707.3670736861,25026.0864710207,25310.4563874129,25654.3365515924,26145.8085786196,26762.2672557942,27218.4492597353,27025.2949432871,25778.9564650653,25702.3468448149,25402.6050717462,24634.9620884239,24368.9682370919,24783.0829468685,25754.36102944,26514.3248119679,27239.3524364815,27739.8647682529,28087.8979203438,24785.446714692,26125.8716662745,27434.8799078797
Sri Lanka,GDP per capita (constant 2010 US$),1244.43238445649,1256.79863168785,1320.6373564703,1364.53204211505,1407.77008749903,1487.92491428177,1555.01026012751,1625.57106995958,1673.99508621895,1768.99657696441,1840.96789585382,1908.86642806278,2011.98047369139,1965.82091416264,2023.39393869703,2122.21514722837,2216.27205768487,2332.65232138717,2486.64762546248,2628.15680708182,2756.1219839646,2826.23541957471,3025.3011555603,3257.44744521051,3512.13426141456,3634.61703389248,3846.82624421203,3990.3531233888,4174.63700189456,4427.54255724268,4495.71046962675,4458.43443395121,4229.74960073595,4331.4736850689,3988.08016585999
St. Kitts and Nevis,GDP per capita (constant 2010 US$),8944.7958510502,9510.67675852758,10061.9203536416,9897.19119733955,10229.3707872159,10780.9816686835,11202.816933448,11653.5555582821,12177.9013593394,12842.3426097129,12613.9812704503,12847.3098880082,13939.7562237797,14504.5703217871,14614.6016001183,13989.2543467498,14501.7763332025,15863.825339801,16311.5807830518,16360.3355774379,18134.7932435111,17473.7911935244,17438.328009709,17653.9460803658,17507.4076430094,18491.5518573699,19884.3268518753,20025.8848511621,20813.7741151626,20816.6441786733,21254.4815332817,22137.3755554206,18948.4976482759,18795.9346381027,20465.6440433903
St. Lucia,GDP per capita (constant 2010 US$),7000.43375207462,7531.53611853174,8169.20783398484,8088.09750008896,8603.02144710277,8526.53657055541,8549.72051309535,8597.14985276178,8755.25224212359,8611.42394742192,9071.02770035407,9230.83080229744,9163.30090951686,8790.71481925354,8761.58219425068,9065.30644360604,9653.54443281561,9547.26004568796,10072.7171180481,10179.0277294112,10615.7741213297,10247.8651965932,10206.7202881697,10573.5313608049,10502.1600238504,10241.1518265782,10328.1194972526,10290.3504792779,10595.5114869489,10908.0901811594,11176.5467151245,11060.6888935619,8335.14859857884,9333.14133694416,10758.1091265236
St. Vincent and the Grenadines,GDP per capita (constant 2010 US$),3575.19393366031,3617.57145176673,3762.07770492865,3794.91414061887,4021.1919189801,4177.40059240082,4113.5883221009,4424.14604408198,4476.57698054732,4634.05540814895,4828.28718022041,4966.54431112357,5056.01980221547,5152.19697115907,5436.57129670901,5817.88886569209,6084.1728828926,6267.02522060199,6742.59439136487,7004.55463709588,7065.28408832238,6998.10676656113,6717.79567681545,6714.22929429262,6831.69150128483,7041.15814177124,7157.67095649632,7386.73748424022,7730.9360519205,7881.41375367103,8152.37794078743,8234.27446178198,7948.48293530169,8031.42104287382,8460.35561917359
Suriname,GDP per capita (constant 2010 US$),6674.17193547833,6848.54175420403,6470.70021452852,6593.88881642466,6564.40129060111,6083.20251862076,6228.49476738981,6114.64472379247,6045.77283035582,6262.64098972077,6283.72322757161,6081.05688953467,6098.0637682041,6244.72335684484,6312.44155585357,6602.05047010517,7067.93434769497,7305.18074714391,7642.49772937724,7943.01963292184,8179.29910330171,8331.41173772059,8664.28349085006,9070.33364107076,9214.80699612415,9386.96133224481,9316.20512989138,8907.8381273582,8382.86710222178,8425.76137802313,8751.00444150801,8756.15515409007,7275.36567421894,7008.4308355303,7082.32567591678
Sweden,GDP per capita (constant 2010 US$),33908.7385537576,34577.4837345325,34570.3057339939,33941.9851819102,33352.5383635834,32474.4299146671,33511.6487224481,34648.1189154575,35139.4029916108,36197.6342064807,37737.4622753825,39309.5970016519,41117.1524303504,41601.3076782847,42377.119637975,43194.9261684047,44891.323206397,45990.3743263984,47864.8108642309,49145.1958332412,48544.1158941036,46043.4809449994,48369.9100407876,49539.9726076492,48885.5484179725,49048.8187500238,49855.301012313,51545.4836095322,51955.8610703634,52576.8102821051,52983.0068617482,53490.3518198746,51952.6731328342,54422.9181276759,55482.0007249902
Switzerland,GDP per capita (constant 2010 US$),65975.1065122222,68278.0620563222,70063.8516904882,68559.9381759437,67778.5474864057,67079.4643889041,67391.8443342897,67264.9112941914,67284.1091295952,68640.0744509045,70510.0254673626,71341.3428528522,73749.9388039148,74439.463600957,73824.3848823894,73254.952914928,74718.6836114474,76282.9839647849,78893.8077357762,81254.1700504637,82481.068036134,79585.5215942023,81315.4228645667,81874.3361860796,81964.8864216996,82479.9215356402,83394.3711423724,83806.4476003837,84611.0998479606,84967.5885484699,86756.6021294513,87123.6604363226,84434.7784901292,87339.7597519546,88464.029320396
Syrian Arab Republic,GDP per capita (constant 2010 US$),1122.5875174341,939.070654238758,944.755691330851,987.479907663333,1083.86006734861,1118.17503501678,1165.62956783044,1213.47008313635,1296.87251804259,1326.39460658763,1380.15929778909,1297.57619656545,1273.78379406541,1254.78464640331,1271.26915324035,1328.23984066168,1382.81588725365,1429.27683393839,1435.84587221149,1424.17290408089,1434.50245870238,1494.72864627708,1536.41067796278,1552.86597632774,1150.18931355227,891.451785733885,856.246099923386,857.497867522093,812.766088932086,806.074762587407,802.505062685495,781.391217414265,726.738798208621,,
Tajikistan,GDP per capita (constant 2010 US$),1495.45040626779,1354.60361857788,1308.32038919895,1185.14489697221,826.590818240583,683.585450765275,529.992946973642,455.385588994847,371.830240685119,373.044116758097,390.327917483577,402.62594758843,430.341003664947,461.57798952375,501.034911094403,545.251885568275,590.031155790721,617.938863823815,649.17706935306,687.062143246268,727.551324649768,741.354168653276,773.67391373853,813.523438565517,855.680086954931,898.644316227674,937.003462793782,970.362599670694,1013.3912294973,1060.99687671201,1116.29308858199,1172.07912349879,1197.21068286676,1281.96091122217,1356.31728121054
Tanzania,GDP per capita (constant 2010 US$),511.946868896484,517.12548828125,539.1630859375,536.35302734375,526.028686523438,515.794494628906,503.925384521484,505.523559570313,518.676330566406,526.098205566406,531.586059570313,542.946594238281,551.656616210938,569.475646972656,594.155944824219,617.191284179688,645.775207519531,675.109130859375,699.341491699219,726.051574707031,746.715026855469,766.661987304688,794.453857421875,831.390319824219,843.938903808594,874.461181640625,904.809814453125,929.107238769531,959.137329101563,990.312561035156,1011.74475097656,1038.736328125,1028.1455078125,1040.97473144531,1056.87048339844
Thailand,GDP per capita (constant 2010 US$),2162.39541329645,2385.22784339178,2608.16838852377,2787.39955257532,2968.31511719938,3166.70418495998,3371.28585801347,3595.06461713728,3748.65644107232,3598.93111959537,3283.48068286355,3395.2608559527,3511.44039480553,3599.09590737255,3786.33814799966,4023.81323478512,4241.90201424076,4385.28084906966,4568.55646423188,4780.3034324566,4826.5772078135,4758.93360132392,5082.25364279003,5091.95806573121,5425.68522658785,5537.7423759445,5561.69767055687,5708.79414662172,5878.75399676216,6099.19808571594,6336.2397390944,6453.89414317878,6048.10032833752,6127.58989266468,6278.17338413832
Togo,GDP per capita (constant 2010 US$),718.513838716497,725.786045510212,703.04212003117,678.128923833926,632.739653522362,540.887852508343,619.764996788905,639.191889580689,669.647684273302,741.464977609667,703.614692868125,700.391523056273,675.464958056948,662.842501905794,670.471007200713,697.119832518638,672.40900387262,624.6037626466,623.404566623151,598.424582305658,605.225940695845,621.159434546106,641.673428013197,664.841290713028,690.146023551429,713.822115035579,737.188236228241,760.242911612052,782.799850042081,796.920658366736,817.681799174148,837.492927554283,833.859908834862,863.14389868739,892.255267280729
Tonga,GDP per capita (constant 2010 US$),2711.25738094713,2709.65538114529,2644.9115952367,2806.53637781324,2806.5217062685,2904.64203380293,3041.1894947153,3257.54956454204,3309.15003217801,3334.22838266759,3393.11810577552,3496.98308391946,3506.2655706646,3616.31869711505,3769.94131257002,3834.56735529233,3719.82485602506,3701.79901715963,3676.9085949927,3671.38747698265,3835.2109689623,3628.62018131638,3649.63475647523,3890.21706364419,3926.2144384831,3953.66546516446,4050.99262151254,4117.93037018511,4405.74868748232,4564.73612613399,4587.27938715928,4628.44725208271,4637.67469069682,4481.4776150893,
Trinidad and Tobago,GDP per capita (constant 2010 US$),6076.74672375516,5970.77753045974,6011.55793825821,6151.5197776516,6723.5122566752,6634.79812721388,6832.30036472708,7057.73919960495,7528.96444412423,8066.2658903371,8692.59271716621,9358.37959020153,9965.63596925062,10331.7008456939,11090.4116800851,12620.8630626381,13547.9181182172,14306.0387057023,16103.3260306892,16772.1708753545,17242.1572559964,16386.2440740802,16821.4890196891,16657.1232530186,17629.5965394178,18175.7010602131,18651.0938533929,18389.5310289802,17038.7762066621,16134.8893522626,15716.9074799115,15576.4345951869,14397.5503757618,14179.5539977946,14480.2701033301
Tunisia,GDP per capita (constant 2010 US$),1986.14172818704,1974.91475608977,2085.53344874744,2121.01799687505,2239.90278075775,2244.42580547007,2273.72672968822,2289.39738625319,2417.50780982966,2515.06681953268,2602.91985797077,2729.23478470899,2827.37880168248,2904.82176297174,2914.24686308376,3021.58200822647,3179.30352919877,3259.70900061394,3399.49345764333,3594.38175148564,3711.62880949025,3787.66409788783,3860.62285789953,3734.49128324242,3842.55557658763,3892.07528150261,3967.18318997575,3960.92484913663,3961.35248314316,4006.87408980971,4070.1457823978,4094.88057787837,3699.28802334256,3830.3745365381,3897.35624235181
Turkey,GDP per capita (constant 2010 US$),5040.34834530486,4957.36414874192,5315.12432882502,5256.92585414182,5425.45019492768,5739.24365764851,5376.16010879115,5702.37957410811,6022.82865983216,6375.2123840251,6427.28809653468,6124.72187067077,6454.57288175521,5993.82925069174,6291.66636717081,6566.82826350097,7112.4922714683,7648.3047275448,8074.33542831918,8377.14937897925,8344.55278001373,7842.57602878755,8390.82238003937,9207.5134948613,9506.96657498285,10138.7969635883,10430.4124967954,10851.9201069804,11022.4947031155,11694.888567555,11938.7454433443,11935.3878678248,12072.3994354645,13341.5563445074,13990.7468692824
Turkmenistan,GDP per capita (constant 2010 US$),2876.9774628716,2681.3834417353,3533.60113182536,3281.34143632654,2715.93203974202,2684.6523861659,2165.77333655628,1965.33491003282,2060.70409879415,1799.60043677333,1897.86467089609,2176.84220532412,2261.69986509521,2326.36025746557,2300.63918745965,2345.87918266612,2432.10846238412,2711.98325001691,2968.11316104068,3249.87774743991,3672.65473901885,3835.8599588479,4119.57179879187,4643.31654083948,5066.23173582571,5481.15683394058,5935.69715706257,6208.2966545016,6478.47003028692,6784.17434899481,7089.94180488049,7422.36252071934,7064.44651044032,,
Turks and Caicos Isl.,GDP per capita (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,25240.4131944595,24009.411965321,23173.6123127498,24190.6897861489,25783.2941047676,26417.9573446856,24726.9473986239,25080.1644890531,25438.7832890572,18122.4250199858,19381.9859327878,19036.637089158
Tuvalu,GDP per capita (constant 2010 US$),,,2348.30211775265,2388.31795229172,2425.87689171435,2512.06614833078,2758.218927436,2613.07774404366,2450.65492167906,2690.48253478104,3106.24846389086,3055.76763586842,3026.73969510209,3032.08784756199,3325.0053034212,3161.03088239389,3050.3811537319,2872.99762778439,2908.44637900239,3079.65427783813,3245.62941493035,3003.01799248455,2896.76270815015,3050.89165003452,2943.61304224934,3053.59089120393,3058.91415268965,3384.38253416751,3584.18935758618,3680.08622763682,3718.43211977116,4197.23917732815,3976.79764340626,3999.75959122223,3988.40545461358
Uganda,GDP per capita (constant 2010 US$),347.97579583587,358.393914544049,369.487399198113,377.447169231695,377.269518455131,394.802609831334,406.264604055048,440.902676761304,468.030620041256,477.794010559238,486.536784483658,508.974679483437,508.761992083361,519.086327508415,547.143476766954,564.664570165514,585.521283199176,604.766007992624,650.740075349584,685.088077210261,723.268339114314,750.264404651327,769.790370115312,817.958450466971,825.121811891857,830.480369353548,847.35228882519,864.180059367602,875.796253190191,872.185876569081,896.162531978557,922.023174125429,918.120097920021,920.547614546231,934.895716935487
Ukraine,GDP per capita (constant 2010 US$),3221.98022460938,3330.48095703125,3112.037109375,2835.32861328125,2547.2880859375,2184.36694335938,1692.50903320313,1497.81005859375,1360.0419921875,1331.31848144531,1317.74645996094,1327.5673828125,1420.11669921875,1561.41027832031,1660.47790527344,1833.31408691406,2065.16650390625,2144.248046875,2322.24487304688,2528.08129882813,2598.83325195313,2215.27221679688,2315.10009765625,2449.9580078125,2459.75708007813,2466.484375,2346.2373046875,2124.66259765625,2185.3173828125,2246.73876953125,2336.9765625,2425.63500976563,2350.40014648438,2452.98291015625,2032.85021972656
United Arab Emirates,GDP per capita (constant 2010 US$),54839.9932508089,57887.42665645,64592.6091036242,61637.3164233661,60452.8005146302,58267.6610073862,59458.0444793366,60698.9619911376,60755.2425205539,61581.2048360741,58060.7868499292,56342.7929580295,59067.6034711527,56792.5827403129,55301.5095555022,57331.6540572285,59986.440027708,58672.4846804814,56315.1912301557,48474.2089887313,42033.2335838123,34826.4701168089,33344.1211661401,35265.8873964352,36567.6222922399,38034.9683997314,39242.2753125752,41525.1389043587,43457.5134835549,43419.5637443127,43644.1470474986,43785.4172712311,41276.0555134414,42535.9660463937,45320.6418633171
United Kingdom,GDP per capita (constant 2010 US$),30730.0365372108,31440.185800106,31576.3473320673,31131.5989518774,31172.0491783097,31871.6779625464,33013.3111100521,33759.6706359062,34316.2197146004,35776.4463323501,36798.6217253133,37781.5818794154,39187.5830817436,39879.2057847829,40413.9231510367,41482.4617064963,42214.3534177336,43044.2115298117,43652.0946724063,44423.835251155,44007.5492767144,41705.9391234683,42385.860224035,42504.8963529931,42821.7612838063,43310.020557407,44367.8529979105,45071.0743234873,45699.2969631888,46499.0135456264,47006.1429267683,47491.5945630059,42098.602930166,45334.1570044433,47232.2718078292
United States,GDP per capita (constant 2010 US$),37989.1923811549,39014.204109084,39303.4890094262,38739.7983208225,39552.0218779482,40108.0080371193,41215.3429307632,41820.6801876235,42896.4164829209,44267.9058817489,45715.6926453849,47360.5364177179,48746.0409600767,48726.5816727299,49095.3317986996,50036.2342349321,51485.2074124697,52789.7314187756,53738.0917251561,54299.6172405205,53854.1606116578,51996.1834952422,52963.4641697124,53394.8618380061,54213.4595516389,54830.7840664164,55675.3868536862,56762.7294515989,57292.5387829091,58207.578310388,59607.3936602496,60698.0112990179,58451.6067152443,61829.8456266599,62866.7143910206
Uruguay,GDP per capita (constant 2010 US$),8276.14113302844,8313.13243919143,8286.69833392028,8529.70111937409,9152.65200307806,9342.52085571636,9965.60383960086,9765.15299795192,10251.2708735102,11064.2989912021,11501.8512850966,11270.676394721,11008.6382918218,10557.5046651594,9724.98804770461,9792.1634533124,10271.0119102381,11024.3881738359,11460.2826470887,12186.5958948955,13031.8585944815,13552.2447288979,14572.7634060735,15284.0634667852,15780.2646320776,16463.0157142537,16943.6912665731,16950.7533762432,17181.9069716406,17437.8551335,17440.3821517128,17563.2081528684,16459.9781837613,17342.7912728166,18214.8077626844
Uzbekistan,GDP per capita (constant 2010 US$),1564.09942926395,1572.11490288461,1565.56494278306,1524.99795098939,1322.81972484468,1263.35692235187,1174.38028143617,1142.97105938508,1140.37975087361,1177.27453155913,1208.29263901777,1246.73784177832,1276.76030789471,1313.19226452883,1348.76378796692,1389.58720032157,1475.96965752439,1560.29200014683,1656.22258482987,1787.49020360713,1917.8493618026,2037.58148779245,2131.35771990098,2231.05271257186,2354.5936431533,2487.24440324401,2613.74824819776,2753.97105783086,2867.0511132707,2943.09920631594,3062.48622241035,3185.3345554112,3187.04897361119,3356.03325477535,3473.36164294323
Vanuatu,GDP per capita (constant 2010 US$),2377.70540519795,2354.21116228395,2565.05206715562,2580.85947773722,2582.48806774736,2537.92750793853,2701.72472616584,2664.03896415264,2662.03710769236,2727.75631084632,2696.29121338093,2642.68450721762,2731.60668591349,2572.37078570242,2377.22751953302,2417.77127441158,2453.05741103974,2521.35961109951,2669.77743957366,2681.34098423482,2763.66111370263,2779.44401913601,2748.34187388675,2768.74702682338,2731.29270287444,2679.17541472145,2697.7730457023,2643.88689399558,2701.59225969212,2802.77894774076,2815.5871524067,2838.98827818261,2634.24389196088,2589.42117286178,2575.93081309975
Venezuela,GDP per capita (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,GDP per capita (constant 2010 US$),623.548146261583,654.857812997251,673.385459683998,698.429501419231,743.268389814626,787.6098526971,841.563978397227,906.130249074565,975.066825050623,1039.13502653761,1083.79117089627,1121.06037479124,1183.85409718642,1244.30651883382,1309.43027248009,1385.4487328209,1474.74077137354,1570.19322785345,1663.55951305493,1765.12260476896,1846.8667835108,1926.62381821432,2028.60553368665,2135.78215231252,2229.32009199513,2327.93265665659,2451.15923163041,2595.23497870737,2741.05293745428,2903.02829038899,3090.77224054251,3288.35307286665,3352.06015678922,3409.0247166398,3655.46258103678
Yemen,GDP per capita (constant 2010 US$),,,1788.22962749998,1829.54265564117,1905.92424494468,1908.89460139486,1963.18757853516,2003.61342251767,2032.00130835287,2076.5115072515,2138.80334142912,2157.50359602552,2227.6509032416,2250.20415530906,2277.23127133675,2300.76258940104,2329.32960369028,2391.83220625887,2395.13424761203,2401.27919382402,2415.52483528291,2435.7669216,2547.64034625481,2159.84514619824,2148.46647881014,2188.61719834818,2123.93503990655,1488.41626715083,1313.97360771583,1215.75259399281,1194.82055900925,1182.50709380008,1057.28167053715,1024.56990513486,1017.87529055041
Zambia,GDP per capita (constant 2010 US$),952.109297884366,917.589129991715,889.993124152637,867.762415451368,832.267133528515,867.713034379999,773.847784821638,777.023302446701,805.141934418878,814.696863165105,790.835580952201,806.208677651185,814.772965457523,832.765719240249,844.092010983109,875.254433264127,907.493697320447,941.446954097196,981.345474303646,1026.40160319917,1067.38680158541,1125.08904783298,1198.30481681424,1222.97905785439,1273.16130573241,1294.50077002969,1312.01443347626,1307.90964916032,1315.25056159518,1319.60777747699,1331.44924435525,1310.62222427718,1237.28330318262,1257.93475700155,1281.77913362523
Zimbabwe,GDP per capita (constant 2010 US$),1548.1740622777,1582.75676610033,1648.57318068635,1695.52396967151,1504.43714031281,1498.64985382503,1627.45328622788,1609.94310996369,1747.47739595142,1765.22706124487,1786.91206284567,1746.87205853609,1676.51546030826,1689.75642648352,1530.00643738786,1260.39113645537,1178.89023072946,1105.75511935813,1058.32555885649,1009.82746528596,824.791701911315,914.494574024655,1096.83547804464,1239.24179333501,1408.45716699407,1422.37670995775,1412.20401160588,1410.32917348908,1393.71701048588,1421.24076910146,1462.59027890974,1342.98958637234,1213.11705725994,1289.19906693257,1306.32200700418
